Vehículo;Nombres personalizados;Fecha de Recepción;Valor;Unidades
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:10:50;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:12:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:14:09;7.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:15:08;6.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:16:09;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:17:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:18:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:19:44;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:20:44;5.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:21:43;1.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:22:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:23:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:24:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:25:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:26:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:27:44;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:29:33;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:31:33;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:32:33;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:33:33;0.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:34:33;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:35:33;2.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:36:33;1.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:37:33;5.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:38:33;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:39:33;14.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:40:33;9.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:41:33;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:42:33;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:43:33;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:44:33;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:45:33;7.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:46:33;14.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:47:33;1.65;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:48:33;12;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:49:33;5.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:50:33;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:51:33;2.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:52:33;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:53:33;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:54:33;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:55:33;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:56:33;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:57:33;2.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:58:33;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 15:59:33;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:00:33;4.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:01:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:02:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:03:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:04:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:05:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:06:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:07:33;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:09:04;1.6;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:10:04;3.75;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:11:04;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:12:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:13:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:14:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:15:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:16:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:17:05;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:18:51;7.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:19:51;4.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:20:51;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:21:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:22:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:23:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:24:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:25:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:26:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:28:57;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:30:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:31:51;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:33:35;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:35:37;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:36:37;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:37:58;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:38:58;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:41:09;4.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:42:09;4.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:43:09;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:44:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:45:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:46:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:47:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:48:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:49:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:50:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:51:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:52:09;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:53:49;2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:54:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:55:49;1.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:56:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:57:49;7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:58:49;5.85;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 16:59:49;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:00:49;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:01:49;1.5;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:02:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:03:49;8.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:04:49;7.25;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:05:49;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:06:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:07:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:08:49;12.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:09:49;17.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:10:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:11:49;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:12:49;2.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:13:49;4.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:14:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:15:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:16:49;1.2;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:17:49;23.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:18:49;6.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:19:49;2.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:20:49;11.1;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:21:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:22:49;5.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:23:49;4.7;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:24:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:25:49;1.15;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:26:49;1.35;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:27:49;1.3;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:28:49;1.45;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:29:49;3.55;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:30:49;1.8;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:31:49;1.9;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:32:49;1.4;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:33:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:34:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:35:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;10/12/2020 17:36:49;0;L/hr
AMC-859 CAN BUS;Variacion de combustibe;;2.92;
AMC-859 CAN BUS;;;2.92;
